Date,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL
2006-05-12,40.83491516113281,5.34274435043335,12.785571098327637,,20.73899269104004,31.920000076293945,31.65999984741211,11.889739036560059,15.016887664794922,22.34994888305664,38.03137969970703,,34.38999938964844,18.19870376586914,46.44666290283203,7.75,,8.356413841247559,35.1416130065918,9.30679702758789
2006-05-15,41.0943603515625,5.295140266418457,13.05721378326416,,20.518587112426758,32.189998626708984,31.1200008392334,11.935521125793457,15.448845863342285,22.781940460205078,38.331417083740234,,32.459999084472656,18.0394229888916,46.87715148925781,7.769999980926514,,8.456459999084473,35.59038543701172,9.35828971862793
2006-05-16,40.924556732177734,5.32687520980835,13.168342590332031,,20.596790313720703,32.29999923706055,30.809999465942383,11.883197784423828,15.420262336730957,20.909950256347656,37.80635070800781,,32.54999923706055,17.929443359375,46.693382263183594,7.809999942779541,,8.436452865600586,35.7399787902832,9.236396789550781
2006-05-17,40.033023834228516,5.214578151702881,12.912137031555176,,20.37639045715332,31.200000762939453,30.770000457763672,11.739320755004883,15.108169555664062,20.873958587646484,37.2177848815918,,32.029998779296875,17.44025993347168,45.97947692871094,7.760000228881836,,8.406435012817383,35.0169563293457,9.316000938415527
2006-05-18,39.90497970581055,5.157207489013672,12.952265739440918,,19.7222957611084,30.170000076293945,31.350000381469727,11.811262130737305,14.92027473449707,20.90395164489746,37.09083938598633,,32.560001373291016,17.1179256439209,45.76947784423828,7.659999847412109,,8.271373748779297,35.28496551513672,9.228686332702637
2006-05-19,39.98085403442383,5.345187187194824,12.909050941467285,,19.679637908935547,30.309999465942383,34.95000076293945,11.673920631408691,14.948931694030762,20.98794937133789,37.125465393066406,,34.13999938964844,16.75387191772461,44.90856170654297,7.489999771118164,,8.251361846923828,35.14784622192383,9.204557418823242
2006-05-22,39.705806732177734,5.126691818237305,12.887441635131836,,19.38103485107422,29.90999984741211,33.18000030517578,11.791644096374512,14.891607284545898,20.6639404296875,36.69268798828125,,31.5,16.526338577270508,44.59363555908203,7.53000020980835,,8.346409797668457,35.0169563293457,9.227691650390625
2006-05-23,39.568294525146484,5.008289813995361,12.884353637695312,,19.452131271362305,29.020000457763672,31.790000915527344,11.647760391235352,14.767400741577148,20.69394874572754,37.0042724609375,,31.149999618530273,16.685611724853516,44.48862838745117,7.190000057220459,,8.158817291259766,34.60558319091797,9.342866897583008
2006-05-24,39.74849319458008,5.079086780548096,13.010913848876953,,19.800508499145508,29.270000457763672,31.18000030517578,11.536579132080078,14.850208282470703,20.471954345703125,36.865806579589844,,29.520000457763672,16.871431350708008,43.72746658325195,7.349999904632568,,8.41393756866455,34.505859375,9.483912467956543
2006-05-25,39.48294448852539,5.269506454467773,13.118949890136719,,19.921375274658203,29.139999389648438,30.969999313354492,11.641221046447754,14.929824829101562,20.345945358276367,37.206241607666016,,32.31999969482422,17.28856658935547,44.373146057128906,7.570000171661377,,8.518990516662598,34.67414474487305,9.527195930480957
2006-05-26,39.772216796875,5.302462577819824,13.17142391204834,,19.87160301208496,28.979999542236328,31.6299991607666,11.772019386291504,14.897972106933594,20.777950286865234,37.7140007019043,,31.670000076293945,17.599529266357422,44.7248420715332,7.619999885559082,,8.478970527648926,34.50476837158203,9.486400604248047
2006-05-30,39.57777404785156,5.203592777252197,13.131303787231445,,19.700973510742188,28.350000381469727,30.479999542236328,11.739320755004883,14.678240776062012,20.447954177856445,36.733089447021484,,30.700000762939453,17.633655548095703,44.436134338378906,7.369999885559082,,8.53649616241455,34.2726936340332,9.252318382263184
